,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,estimated_occupancy_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,price_per_room,rating_q1
4306,10/08/2015,within a few hours,100%,46%,f,,1,3,"['email', 'phone']",t,t,Waverley,-33.89175036,151.2840752,Entire rental unit,Entire home/apt,4,1,1 bath,2,3,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Paid parking off premises"", ""Hangers"", ""Body soap"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Babysitter recommendations"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",2,365,2,5,365,365,2.2,t,5,5,13,185,2,2,0,12,1/01/2025,5/01/2025,5,5,5,4.5,5,5,5,f,0.36,170,1
4307,2/04/2014,within an hour,100%,99%,t,Manly,1,1,"['email', 'phone']",t,t,Manly,-33.78842,151.28336,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,3,3,"[""Lake access"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Indoor fireplace: gas"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Hangers"", ""Blender"", ""Breakfast"", ""Quality  body soap"", ""Extra pillows and blankets"", ""Board games"", ""Courtyard view"", ""Room-darkening shades"", ""Garden view"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Standalone high chair - available upon request"", ""Quality  shampoo"", ""Stove"", ""Private patio or balcony"", ""Outdoor shower"", ""Sonos Bluetooth sound system"", ""Self check-in"", ""Crib - available upon request"", ""Hot water"", ""Free washer \u2013 In building"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Changing table - available upon request"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Cleaning available during stay"", ""Toaster"", ""Books and reading material"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""60 inch HDTV with Netflix"", ""Iron"", ""Clothing storage: closet, wardrobe, and dresser"", ""Smoke alarm"", ""Stainless steel oven"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Quality  conditioner"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Hot water kettle"", ""First aid kit"", ""Shared beach access"", ""Pack \u2019n play/Travel crib - available upon request"", ""Ethernet connection"", ""Private entrance""]",2,1125,2,7,1125,1125,2.2,t,14,35,62,313,247,40,2,240,21/11/2018,11/06/2025,4.91,4.91,4.88,4.96,4.95,4.91,4.72,t,3.09,110.67,0
4308,7/08/2019,within a day,100%,100%,f,,1,1,['phone'],t,t,Sutherland Shire,-34.04357494,151.1448681,Entire home,Entire home/apt,6,3,3 baths,4,4,"[""Kitchen"", ""Smoke alarm"", ""Washer"", ""Private pool"", ""TV"", ""Outdoor dining area"", ""Dedicated workspace"", ""Wifi"", ""Pets allowed"", ""Air conditioning"", ""Outdoor shower"", ""BBQ grill""]",90,500,7,90,500,500,82.3,t,18,28,28,49,4,2,0,255,26/12/2023,20/01/2025,5,5,4.75,5,4.75,4.75,4.75,f,0.22,107.5,1
4309,14/03/2014,within an hour,100%,90%,t,,2,3,"['email', 'phone']",t,t,Sutherland Shire,-34.01109,151.20302,Entire home,Entire home/apt,6,2,2 baths,3,3,"[""Outlet covers"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Electrolux Fan Forced stainless steel oven"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Hangers"", ""BBQ grill"", ""Extra pillows and blankets"", ""Courtyard view"", ""Beach access \u2013 Beachfront"", ""Electric stove"", ""Garden view"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""Outdoor kitchen"", ""Bathtub"", ""Private patio or balcony"", ""Free washer"", ""Barbecue utensils"", ""Crib - available upon request"", ""Hot water"", ""TV"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Wine glasses"", ""Essentials"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Iron"", ""Clothing storage: closet, wardrobe, and dresser"", ""Babysitter recommendations"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Radiant heating"", ""Wifi"", ""Hot water kettle"", ""Free dryer"", ""Long term stays allowed"", ""High chair"", ""Private entrance""]",2,365,2,4,365,365,2.2,t,3,3,29,292,26,8,2,48,3/09/2017,8/06/2025,4.92,4.96,4.92,4.96,4.96,4.81,4.81,f,0.27,83,0
4310,31/08/2016,within an hour,100%,56%,,,45,51,"['email', 'phone']",t,t,Auburn,-33.82505,151.07733,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Lake access"", ""Refrigerator"", ""Kitchen"", ""Washer"", ""Bay view"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""Breakfast"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Air conditioning"", ""Self check-in"", ""Shared pool"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Patio or balcony"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Long term stays allowed""]",2,1125,2,2,1125,1125,2,t,29,59,89,90,5,2,0,12,30/06/2022,9/12/2024,5,4.8,4.8,4.6,5,4.8,4.6,f,0.14,202,1
4311,29/11/2023,within an hour,99%,99%,f,,46,59,"['email', 'phone']",t,t,Leichhardt,-33.8840802,151.1594138,Private room in home,Private room,2,2,2 shared baths,1,1,"[""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Dishes and silverware"", ""Hangers"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Smart lock"", ""Self check-in"", ""Hot water"", ""Dedicated workspace"", ""Mini fridge"", ""Essentials"", ""Toaster"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Private entrance""]",90,365,90,90,365,365,90,t,0,0,0,0,10,9,0,255,24/05/2024,27/10/2024,3.5,3.7,3.1,4.6,4.3,4.2,3.6,f,0.77,183,0
4312,16/10/2015,N/A,N/A,67%,f,Manly,1,1,"['email', 'phone']",t,t,Manly,-33.78696,151.2876,Entire home,Entire home/apt,5,2,2 baths,3,4,"[""Portable fans"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Coffee maker: french press"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Children's playroom"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Children\u2019s dinnerware"", ""Clothing storage: walk-in closet and dresser"", ""Portable heater"", ""BBQ grill"", ""Extra pillows and blankets"", ""Board games"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Stove"", ""Outdoor shower"", ""Beach essentials"", ""Shared patio or balcony"", ""Oven"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""TV"", ""Children\u2019s books and toys"", ""Backyard"", ""Outdoor dining area"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib - available upon request"", ""Mini fridge"", ""Wine glasses"", ""Host greets you"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed"", ""High chair"", ""Private entrance""]",4,730,4,7,730,730,4.1,t,8,8,8,50,26,2,0,16,10/01/2016,1/01/2025,4.88,4.85,4.85,4.92,4.92,4.96,4.73,f,0.23,250,0
4313,19/05/2018,within a few hours,100%,95%,f,,1,3,"['email', 'phone', 'work_email']",t,t,Sydney,-33.8756292,151.2249981,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""T-Luxe shampoo"", ""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Lake access"", ""Kitchen"", ""Microwave"", ""Paid street parking off premises"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""50 inch HDTV with Netflix"", ""Extra pillows and blankets"", ""Electric stove"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Private patio or balcony"", ""Stainless steel single oven"", ""T- Luxe body soap"", ""Paid dryer \u2013 In building"", ""Hot water"", ""Dedicated workspace"", ""Wine glasses"", ""Host greets you"", ""Essentials"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Hot water kettle"", ""First aid kit"", ""T Luxe conditioner"", ""Paid washer \u2013 In building""]",3,100,3,3,100,100,3,t,3,21,48,139,26,13,3,78,28/10/2023,14/06/2025,4.54,4.69,4.85,4.69,4.77,4.77,4.5,f,1.3,129,0
4314,20/06/2019,N/A,N/A,N/A,f,,53,73,"['email', 'phone']",t,t,Sydney,-33.8573,151.20226,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,"[""Conditioner"", ""HDTV"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Outdoor furniture"", ""Wifi \u2013 40 Mbps"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Electric stove"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Central air conditioning"", ""Bathtub"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Hot water"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Harbor view"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hot water kettle"", ""Shampoo"", ""Long term stays allowed"", ""Private entrance""]",3,90,2,21,90,90,11.5,t,6,14,34,211,174,26,0,156,2/01/2019,2/05/2025,4.75,4.8,4.61,4.9,4.91,4.97,4.72,f,2.21,107,0
4315,15/12/2017,within an hour,100%,100%,f,,1,1,"['email', 'phone']",t,t,Sydney,-33.86429757,151.2104204,Entire rental unit,Entire home/apt,4,2,2 baths,2,2,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Exterior security cameras on property"", ""Elevator"", ""Clothing storage: wardrobe"", ""Bathtub"", ""Stove"", ""Air conditioning"", ""Fast wifi \u2013 113 Mbps"", ""Oven"", ""Hot water"", ""TV"", ""Trash compactor"", ""Freezer"", ""Hot tub"", ""Toaster"", ""Smoke alarm"", ""Dining table"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Hot water kettle"", ""Shampoo"", ""Exercise equipment"", ""Shared gym""]",1,60,1,1,60,60,1,t,14,24,24,24,18,18,3,108,13/03/2025,31/05/2025,4.61,4.67,4.33,4.94,4.94,4.94,4.61,t,5.57,176,0
4316,8/11/2020,within an hour,100%,100%,f,,12,17,"['email', 'phone']",t,t,Leichhardt,-33.86355876,151.1722772,Entire condo,Entire home/apt,2,1,1 bath,1,1,"[""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Backyard"", ""Heating"", ""Dedicated workspace"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Outlet covers"", ""Long term stays allowed"", ""Private entrance""]",2,180,1,4,1125,1125,2.1,t,24,51,81,181,15,15,2,90,26/08/2024,2/06/2025,4.73,4.67,4.8,4.87,4.87,4.93,4.73,t,1.52,100,0
4317,29/03/2017,within an hour,100%,100%,t,,7,7,"['email', 'phone']",t,t,Willoughby,-33.79569,151.18344,Entire serviced apartment,Entire home/apt,4,1,1 bath,1,2,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""55 inch HDTV"", ""Hangers"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Free parking garage on premises \u2013 1 space"", ""Private patio or balcony"", ""Stove"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Bread maker"", ""Self check-in"", ""Hot water"", ""Trash compactor"", ""Heating"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""Rice maker"", ""Private entrance""]",5,365,2,5,1125,1125,4.4,t,2,14,38,215,55,20,4,200,21/12/2022,12/06/2025,4.78,4.8,4.75,4.87,4.87,4.85,4.76,t,1.81,162,0
4318,4/05/2012,within a day,100%,10%,f,Maroubra,1,1,"['email', 'phone']",t,t,Randwick,-33.94182211,151.2378816,Entire rental unit,Entire home/apt,4,2,2 baths,2,2,"[""Crib"", ""Refrigerator"", ""Dishwasher"", ""Shared indoor pool - available all year, open specific hours, heated"", ""Kitchen"", ""Stainless steel induction stove"", ""Microwave"", ""Paid street parking off premises"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Changing table"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Hangers"", ""Portable heater"", ""Pool view"", ""Courtyard view"", ""Beach access \u2013 Beachfront"", ""Garden view"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Rice maker"", ""Paid parking on premises"", ""Bathtub"", ""Private patio or balcony"", ""Beach essentials"", ""Baby safety gates"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Oven"", ""Shared hot tub - available all year, open specific hours"", ""Sonos sound system with Bluetooth and aux"", ""Pocket wifi"", ""Hot water"", ""Children\u2019s books and toys"", ""Trash compactor"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor dining area"", ""Shared gym in building"", ""Wine glasses"", ""Host greets you"", ""Essentials"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Outdoor playground"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Carbon monoxide alarm"", ""50 inch HDTV with Apple TV, Disney+, Netflix"", ""Cooking basics"", ""Wifi"", ""Hot water kettle"", ""Outlet covers"", ""SilkySmoothSkin body soap"", ""High chair"", ""Ethernet connection""]",10,730,10,10,730,730,10,t,0,2,15,222,15,0,0,0,23/07/2017,1/09/2023,4.67,4.8,4.33,4.87,4.67,4.8,4.87,f,0.16,114,0
4319,24/07/2019,N/A,N/A,N/A,f,Pyrmont,912,939,"['email', 'phone', 'work_email']",t,t,Leichhardt,-33.857986,151.178452,Entire home,Entire home/apt,6,2,2 baths,3,3,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Shower gel"", ""Hangers"", ""Body soap"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""Private entrance""]",90,365,90,90,365,365,90,t,29,59,89,364,44,2,0,255,20/12/2018,16/02/2025,4.07,4.2,4.09,4.48,4.41,4.57,4.16,t,0.56,113,0
4320,9/06/2012,within an hour,100%,93%,f,,1,1,"['email', 'phone']",t,t,Leichhardt,-33.87598099,151.1566466,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Ceiling fan"", ""Refrigerator"", ""Oven"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""Microwave"", ""Hot water"", ""TV"", ""Hair dryer"", ""Free parking on premises"", ""Heating"", ""Dishes and silverware"", ""Wifi"", ""Hot water kettle"", ""Host greets you"", ""Toaster""]",2,15,2,2,15,15,2,t,10,36,66,67,40,21,2,126,30/09/2023,24/05/2025,4.83,4.9,4.85,4.95,4.98,4.85,4.85,f,1.91,167,0
4321,8/12/2013,within an hour,100%,95%,t,,1,2,"['email', 'phone']",t,t,Randwick,-33.95233,151.25073,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,"[""Refrigerator"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Washer"", ""Dishes and silverware"", ""Beach view"", ""Pets allowed"", ""Portable heater"", ""BBQ grill"", ""Free parking on premises"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Crib - available upon request"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Dedicated workspace"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Patio or balcony"", ""Cooking basics"", ""Wifi""]",5,365,3,3,1125,1125,3,t,14,20,31,282,49,22,2,220,18/02/2023,2/06/2025,4.88,4.9,4.59,4.88,4.92,4.94,4.69,f,1.73,81,0
4322,12/05/2015,within an hour,100%,100%,t,,1,1,['phone'],t,t,Warringah,-33.77689,151.29068,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Ceiling fan"", ""Dishwasher"", ""Kitchen"", ""Sukin body soap"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Sukin conditioner"", ""Blender"", ""Hangers"", ""Portable heater"", ""BBQ grill"", ""Free driveway parking on premises \u2013 7 spaces"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Board games"", ""TV with Disney+, Amazon Prime Video, Apple TV, Netflix"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Air conditioning"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""Dedicated workspace"", ""Sukin shampoo"", ""Wine glasses"", ""Essentials"", ""Fast wifi \u2013 105 Mbps"", ""Freezer"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Smeg stainless steel gas stove"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Fisher & Paykel stainless steel single oven"", ""Cooking basics"", ""Coffee"", ""Hot water kettle"", ""First aid kit"", ""Shared beach access"", ""Rice maker"", ""LG refrigerator""]",4,1125,4,4,1125,1125,4,t,23,53,77,334,32,11,0,88,7/01/2023,3/05/2025,5,4.97,4.97,5,4.97,4.94,4.78,t,1.08,238,1
4323,19/07/2022,within an hour,100%,100%,t,,1,5,"['email', 'phone']",t,t,Randwick,-33.9231122,151.2219468,Private room in home,Private room,2,1,1 private bath,1,1,"[""Conditioner"", ""Portable fans"", ""Dishwasher"", ""Kitchen"", ""Outdoor kitchen with sink"", ""Stainless steel gas stove"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Bikes"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Shared BBQ grill: gas"", ""Cleaning products"", ""Blender"", ""Hangers"", ""Body soap"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Large fridge + residents or own smaller fridge.  refrigerator"", ""Room-darkening shades"", ""Garden view"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Portable air conditioning"", ""Sun loungers"", ""Shared patio or balcony"", ""Clothing storage: dresser"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""Shared backyard \u2013 Fully fenced"", ""Free washer \u2013 In building"", ""Outdoor dining area"", ""Dedicated workspace"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""60 inch HDTV with Netflix, Chromecast"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Stainless steel oven"", ""Laundromat nearby"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Private entrance""]",1,28,1,1,1125,1125,1,t,10,31,33,33,151,40,2,240,4/08/2022,13/06/2025,4.85,4.87,4.69,4.93,4.86,4.76,4.83,t,4.32,71,0
