"","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms","bathrooms_text","bedrooms","beds","amenities","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","estimated_occupancy_l365d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","reviews_per_month","price_per_room","rating_q1"
"3819","2015-09-28","within a day","100%","65%","f","Ramsgate/Ramsgate Beach",1,1,"['email', 'phone']","t","t","Rockdale",-33.98215,151.13797,"Entire home","Entire home/apt",4,2,"2 baths",2,2,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Blender"", ""BBQ grill"", ""Breakfast"", ""Body soap"", ""Keypad"", ""Extra pillows and blankets"", ""Board games"", ""Pool"", ""Free parking on premises"", ""Bed linens"", ""Bathtub"", ""Sun loungers"", ""Stove"", ""Air conditioning"", ""Beach essentials"", ""Indoor fireplace"", ""Oven"", ""Barbecue utensils"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Sound system"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",5,365,5,5,365,365,5,"t",20,50,80,96,7,2,1,20,"2024-02-09","2025-05-28",4.71,4.86,4.57,4.86,4.86,4.86,4.71,"f",0.42,125,0
"3820","2017-05-07","within an hour","100%","92%","t","",1,1,"['email', 'phone']","t","t","Hornsby",-33.7305,151.04306,"Entire guest suite","Entire home/apt",2,1,"1 bath",1,1,"[""Refrigerator"", ""Kitchenette"", ""Microwave"", ""Free carport on premises \u2013 1 space"", ""Free street parking"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Keypad"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe and dresser"", ""Air conditioning"", ""Self check-in"", ""Hot water"", ""Heating"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""TV with DVD player"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Single level home"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Private entrance""]",3,26,3,3,26,26,3,"t",20,50,80,261,49,10,0,60,"2017-12-12","2025-05-12",4.82,4.78,4.71,4.92,4.9,4.73,4.67,"f",0.54,98,0
"3821","2014-12-30","within an hour","100%","100%","t","",2,2,"['email', 'phone']","t","t","Randwick",-33.92304,151.24851,"Entire condo","Entire home/apt",5,1,"1 bath",2,4,"[""Conditioner"", ""Portable fans"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Children's playroom"", ""Dishes and silverware"", ""Cleaning products"", ""Ocean view"", ""Baby bath - always at the listing"", ""Hangers"", ""Children\u2019s dinnerware"", ""Portable heater"", ""BBQ grill"", ""Body soap"", ""Keypad"", ""Exterior security cameras on property"", ""Park view"", ""Extra pillows and blankets"", ""Electric stove"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - always at the listing"", ""EV charger"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Stainless steel single oven"", ""Shared backyard \u2013 Not fully fenced"", ""Beach essentials"", ""Shared patio or balcony"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""TV"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Outdoor dining area"", ""Dedicated workspace"", ""Wine glasses"", ""Freezer"", ""Standalone high chair - always at the listing"", ""Toaster"", ""Books and reading material"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Shared beach access"", ""Ethernet connection"", ""Private entrance""]",3,90,2,3,90,90,2.6,"t",0,4,21,29,225,22,5,132,"2017-01-03","2025-06-16",4.97,4.94,4.99,4.99,4.99,4.93,4.96,"f",2.19,103.5,0
"3822","2016-01-31","within an hour","100%","100%","t","Bondi Beach",48,55,"['email', 'phone', 'work_email']","t","t","Waverley",-33.8912542,151.2464646,"Entire rental unit","Entire home/apt",4,2,"2 baths",2,2,"[""Crib"", ""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Stainless steel gas stove"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Outdoor furniture"", ""Booster seat high chair - available upon request"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Vitality conditioner"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Vitality shampoo"", ""Board games"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Central air conditioning"", ""Bathtub"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Central heating"", ""City skyline view"", ""Self check-in"", ""Hot water"", ""TV"", ""Miele stainless steel single oven"", ""Outdoor dining area"", ""Free parking garage on premises \u2013 2 spaces"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Cleaning available during stay"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Vitality body soap"", ""Carbon monoxide alarm"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Hot water kettle"", ""First aid kit"", ""Pack \u2019n play/Travel crib - available upon request"", ""Private entrance""]",1,365,2,21,1125,1125,12.9,"t",20,44,74,136,19,11,1,66,"2024-02-23","2025-06-09",4.89,4.95,4.95,4.95,5,5,4.68,"f",1.19,205.5,0
"3823","2020-07-09","within a few hours","100%","86%","t","",1,1,"['email', 'phone']","t","t","Warringah",-33.78593,151.26318,"Entire guest suite","Entire home/apt",4,1,"1 bath",2,2,"[""Conditioner"", ""Portable fans"", ""Ceiling fan"", ""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Bed linens"", ""Shared patio or balcony"", ""Barbecue utensils"", ""Clothing storage"", ""BBQ grill: gas"", ""Hot water"", ""TV"", ""Backyard"", ""Heating"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Private entrance""]",3,30,3,3,30,30,3,"t",2,3,18,105,148,20,0,120,"2020-12-12","2025-03-10",4.93,4.93,4.97,4.95,4.98,4.84,4.89,"f",2.69,71,0
"3824","2013-06-27","within a few hours","67%","0%","f","",1,1,"['email', 'phone']","t","t","Sydney",-33.8734556949647,151.228418946956,"Entire rental unit","Entire home/apt",2,1,"1 bath",1,1,"[""Portable fans"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Bay view"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Park view"", ""Electric stove"", ""Pool"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Oven"", ""Hot water"", ""Dedicated workspace"", ""Mini fridge"", ""Wine glasses"", ""Host greets you"", ""Essentials"", ""Coffee maker: Nespresso"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Paid washer \u2013 In building""]",3,30,3,3,30,30,3,"t",0,0,0,171,2,1,0,6,"2024-01-03","2025-01-12",5,5,5,5,5,5,5,"f",0.11,182,1
"3825","2015-06-17","within a few hours","100%","50%","f","",2,3,"['email', 'phone', 'work_email']","t","t","Manly",-33.78882,151.24247,"Entire home","Entire home/apt",4,2,"2 baths",2,2,"[""Conditioner"", ""Ceiling fan"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Extra pillows and blankets"", ""Board games"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Clothing storage: wardrobe and dresser"", ""Air conditioning"", ""Barbecue utensils"", ""SMEG refrigerator"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Sound system"", ""Wine glasses"", ""Smeg stove"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Toaster"", ""Private outdoor pool - available seasonally, open 24 hours, heated, lap pool, pool cover, pool toys"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""AEG stainless steel single oven""]",3,365,3,3,365,365,3,"t",27,57,87,346,15,3,0,18,"2023-01-05","2024-12-26",4.93,4.93,4.73,5,4.93,5,4.53,"f",0.5,337.5,0
"3826","2015-07-30","within a day","100%","92%","t","",1,1,"['email', 'phone']","t","t","Randwick",-33.90833,151.24959,"Private room in rental unit","Private room",2,1,"1 shared bath",1,1,"[""Essentials"", ""Refrigerator"", ""Iron"", ""Smoke alarm"", ""Kitchen"", ""Washer"", ""Long term stays allowed"", ""Elevator"", ""TV"", ""Fire extinguisher"", ""Free parking on premises"", ""Dishes and silverware"", ""Private patio or balcony"", ""Wifi"", ""Shared outdoor pool - open specific hours"", ""Dryer"", ""Hangers""]",1,730,1,1,730,730,1,"t",19,49,79,354,76,16,0,96,"2015-08-24","2025-03-31",4.96,4.92,4.95,4.92,4.91,4.91,4.83,"f",0.64,110,0
"3827","2018-04-23","N/A","N/A","N/A","f","",46,80,"['email', 'phone']","t","t","North Sydney",-33.82926,151.20224,"Entire rental unit","Entire home/apt",2,1,"1 bath",0,1,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Paid parking off premises"", ""Hangers"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Stove"", ""Air conditioning"", ""Free washer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",2,90,2,21,90,90,12.5,"t",13,43,73,348,58,14,0,84,"2021-12-18","2025-04-16",4.53,4.67,4.59,4.76,4.76,4.59,4.43,"f",1.36,162,0
"3828","2014-11-22","within an hour","100%","100%","t","Central Business District",23,25,"['email', 'phone']","t","t","Sydney",-33.86839,151.20544,"Entire rental unit","Entire home/apt",3,1,"1 bath",0,2,"[""Crib"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Booster seat high chair - available upon request"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""Clothing storage: closet"", ""Stove"", ""Shared outdoor pool - available all year, open specific hours, heated"", ""Air conditioning"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Shared gym in building"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Patio or balcony"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Ethernet connection""]",2,365,2,21,365,365,7.1,"t",20,36,61,227,201,31,4,186,"2018-05-31","2025-06-14",4.87,4.92,4.84,4.96,4.97,4.94,4.79,"t",2.34,205,0
"3829","2018-12-04","within an hour","100%","100%","f","",3,4,"['email', 'phone', 'work_email']","t","t","Liverpool",-33.91458,150.87718,"Entire home","Entire home/apt",7,1,"1 bath",3,3,"[""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Dishes and silverware"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Omega oven"", ""Electric stove"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Heating - split type ductless system"", ""Air conditioning"", ""Smart lock"", ""Self check-in"", ""Hot water"", ""TV"", ""Wine glasses"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Beko refrigerator"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Free dryer"", ""Long term stays allowed"", ""Rice maker"", ""Private entrance""]",1,365,1,1,365,365,1,"t",4,4,4,4,15,15,5,90,"2025-04-09","2025-06-05",4.73,4.93,4.73,4.93,5,4.6,4.93,"t",6.43,36,0
"3830","2014-11-21","within an hour","100%","75%","f","",1,1,"['email', 'phone']","t","t","The Hills Shire",-33.7588500976562,150.993988037109,"Private room in condo","Private room",2,1,"1 private bath",1,1,"[""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Stainless steel gas stove"", ""Microwave"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""55 inch HDTV"", ""Hangers"", ""Portable heater"", ""Body soap"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Shared patio or balcony"", ""Free washer \u2013 In unit"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""Rice maker""]",7,60,7,7,60,60,7,"t",20,34,64,65,35,3,1,42,"2019-06-23","2025-06-04",4.91,4.89,4.89,4.91,4.91,4.8,4.94,"f",0.48,65,0
"3831","2019-10-20","within an hour","100%","100%","f","Silverwater/Newington",6,10,"['email', 'phone']","t","t","Auburn",-33.83802,151.04096,"Private room in home","Private room",2,1,"1 private bath",1,1,"[""Portable fans"", ""Refrigerator"", ""Smoking allowed"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Keypad"", ""Lock on bedroom door"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Oven"", ""Self check-in"", ""Hot water"", ""Dedicated workspace"", ""Essentials"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",2,1125,2,2,1125,1125,2,"t",13,42,72,253,126,28,0,168,"2020-01-03","2025-02-22",4.76,4.77,4.83,4.9,4.93,4.56,4.7,"t",1.9,74,0
"3832","2016-01-13","within a few hours","80%","63%","f","",1,2,"['email', 'phone']","t","t","Mosman",-33.8378433609623,151.240427492359,"Entire home","Entire home/apt",7,3.5,"3.5 baths",5,5,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Gas stove"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Blender"", ""Hangers"", ""Children\u2019s books and toys for ages 5-10 years old and 10+ years old"", ""BBQ grill"", ""Body soap"", ""Exterior security cameras on property"", ""Waterfront"", ""Extra pillows and blankets"", ""Board games"", ""Room-darkening shades"", ""Pool"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Bathtub"", ""Private patio or balcony"", ""Clothing storage: closet"", ""Sun loungers"", ""Air conditioning"", ""Outdoor shower"", ""Indoor fireplace"", ""Ping pong table"", ""Oven"", ""Central heating"", ""Barbecue utensils"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Dedicated workspace"", ""Sound system"", ""Wine glasses"", ""Essentials"", ""Piano"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Fire pit"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Free dryer"", ""First aid kit"", ""Private entrance""]",90,365,90,90,365,365,90,"t",22,52,82,173,3,1,0,180,"2023-10-29","2024-08-14",5,5,5,5,5,5,5,"f",0.15,380,1
"3833","2023-02-15","N/A","N/A","N/A","f","",1,1,"['email', 'phone']","t","t","Parramatta",-33.8064260951129,150.987575151361,"Private room in bed and breakfast","Private room",2,1,"1 shared bath",1,1,"[""Exterior security cameras on property"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""Pool"", ""TV"", ""Outdoor dining area"", ""Dedicated workspace"", ""Wifi"", ""Air conditioning"", ""BBQ grill""]",90,365,90,90,365,365,90,"t",29,59,89,364,39,0,0,0,"2023-03-19","2023-12-01",4.67,4.56,4.74,4.49,4.41,4.69,4.56,"f",1.42,60,0
"3834","2016-02-09","within a day","80%","75%","f","Hunters Hill",1,1,"['email', 'phone']","t","t","Hunters Hill",-33.83283,151.1435,"Entire guesthouse","Entire home/apt",2,1,"1 bath",1,1,"[""Refrigerator"", ""Microwave"", ""Free street parking"", ""Dishes and silverware"", ""Hangers"", ""Pool"", ""Free parking on premises"", ""Hair dryer"", ""Air conditioning"", ""Self check-in"", ""Hot water"", ""TV"", ""Backyard"", ""Heating"", ""Essentials"", ""Lockbox"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Single level home"", ""Carbon monoxide alarm"", ""Wifi"", ""Shampoo"", ""First aid kit"", ""Private entrance""]",90,1125,90,90,1125,1125,90,"t",29,59,89,270,100,1,0,180,"2018-03-02","2025-05-10",4.71,4.88,4.69,4.92,4.96,4.92,4.83,"f",1.13,87,0
"3835","2014-06-07","within an hour","100%","71%","f","",1,1,"['email', 'phone']","t","t","Manly",-33.79699,151.28355,"Entire rental unit","Entire home/apt",4,1,"1 bath",2,2,"[""Conditioner"", ""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Gas stove"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Hangers"", ""Portable heater"", ""Body soap"", ""Extra pillows and blankets"", ""Board games"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Indoor fireplace"", ""Free washer \u2013 In unit"", ""Self check-in"", ""Hot water"", ""Dedicated workspace"", ""Sound system"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Iron"", ""Smoke alarm"", ""40 inch HDTV with Netflix"", ""Laundromat nearby"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Single oven"", ""Hot water kettle"", ""Long term stays allowed"", ""Shared beach access""]",2,80,2,7,80,80,2.6,"t",28,54,84,212,10,9,1,54,"2024-01-05","2025-06-01",4.8,4.8,4.5,4.8,4.9,4.9,4.7,"f",0.57,137,0
"3836","2024-02-25","within an hour","100%","99%","t","",1,1,"['email', 'phone']","t","t","Ku-Ring-Gai",-33.7657662246869,151.134957707983,"Entire home","Entire home/apt",4,1,"1 bath",2,2,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Hangers"", ""Keypad"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Free driveway parking on premises"", ""Room-darkening shades"", ""Bed linens"", ""Central air conditioning"", ""TV with Netflix"", ""Free washer"", ""Self check-in"", ""Hot water"", ""Children\u2019s bikes"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Clothing storage: closet and wardrobe"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Cooking basics"", ""Radiant heating"", ""Wifi"", ""Single oven"", ""Free dryer"", ""First aid kit"", ""Hot water kettle"", ""Rice maker"", ""Private entrance""]",1,365,1,1,365,365,1,"t",22,52,81,342,30,29,3,174,"2024-06-10","2025-06-07",4.77,4.77,4.7,4.87,4.9,4.87,4.77,"f",2.41,92.5,0
"3837","2017-05-28","within an hour","100%","98%","f","",50,83,"['email', 'phone']","t","t","Campbelltown",-34.0847541763698,150.833551434219,"Entire home","Entire home/apt",12,3,"3 baths",5,7,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Clothing storage"", ""Hot water"", ""TV"", ""Heating"", ""Wine glasses"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Rice maker""]",3,365,1,6,365,365,4.9,"t",23,50,80,83,2,2,2,12,"2025-05-18","2025-05-25",5,5,5,5,4.5,5,5,"t",2,50.8,1
